_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC,latitude,longitude
3206399,0026F00165000000,"3511 BETHOVEN ST, PITTSBURGH, PA 15213",3511, ,,BETHOVEN,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,106,6th Ward - PITTSBURGH,2024-07-23,2024-07-19,420000.0,19743,308.0,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.458701,-79.960521,Polish Hill
3206413,0184R00059000000,"5817 FREDANNA ST, PITTSBURGH, PA 15207",5817, ,,FREDANNA,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,2024-07-25,2024-07-20,1.0,19748,380.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.365613,-79.906716,Lincoln Place
3206425,0040R00180000000,"0 KEEVER AVE, PITTSBURGH, PA 15205",0, ,,KEEVER,AVE,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-10-23,2024-09-16,1.0,19840,455.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.434645,-80.05596,Westwood
3206426,0174L00169000000,"7711 FRANKSTOWN AVE, PITTSBURGH, PA 15208",7711, ,,FRANKSTOWN,AVE,,,PITTSBURGH,PA,15208,47,Pittsburgh,113,13th Ward - PITTSBURGH,2024-10-22,2024-09-30,1.0,19839,574.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.45582,-79.88739,Homewood North
3206441,0020L00165000000,"1017 VALONIA ST, PITTSBURGH, PA 15220",1017, ,,VALONIA,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-10-24,2024-10-24,200000.0,19841,485.0,H,MULTI-PARCEL SALE,GW,GENERAL WARRANTY,40.446779,-80.037589,Elliott
3206438,0051M00332000000,"561 S NEGLEY AVE, PITTSBURGH, PA 15232",561, ,S,NEGLEY,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2024-10-25,2024-10-18,371000.0,19843,304.0,H,MULTI-PARCEL SALE,DE,DEED,40.45573,-79.932635,Shadyside
3206444,0014B00223000000,"805 EXCELSIOR ST, PITTSBURGH, PA 15210",805, ,,EXCELSIOR,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,2024-10-25,2024-10-15,10000.0,19843,386.0,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.422896,-79.993493,Allentown
3206445,0035F00054000000,"0 ALVERADO AVE, PITTSBURGH, PA 15216",0, ,,ALVERADO,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-10-28,2024-10-28,12500.0,19844,562.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.411776,-80.028406,Beechview
3206446,0032N00273000000,"511 TRIANA ST, PITTSBURGH, PA 15210",511, ,,TRIANA,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2024-10-24,2024-10-22,80000.0,19842,43.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.404884,-79.980802,Carrick
3206463,0040D00081000000,"0 HOLLYWOOD ST, PITTSBURGH, PA 15205",0, ,,HOLLYWOOD,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2025-02-10,2024-12-24,50500.0,19945,142.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.443052,-80.054926,Crafton Heights
3206465,0071E00158000000,"3806 MAYFAIR ST, PITTSBURGH, PA 15204",3806, ,,MAYFAIR,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-01-25,2024-01-19,84000.0,19559,286.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.459454,-80.0803,Windgap
3206472,0040B00188000000,"1640-1642 CUMBERLAND ST, PITTSBURGH, PA 15205",1640, -1642,,CUMBERLAND,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-01-26,2024-01-02,200000.0,19559,558.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.439311,-80.058369,Crafton Heights
3206482,0046E00200000000,"244 CHESTER AVE, PITTSBURGH, PA 15214",244, ,,CHESTER,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2024-01-30,2024-01-29,42000.0,19563,1.0,0,VALID SALE,DE,DEED,40.46744,-80.01332,Perry South
3206506,0028N00122000000,"49 LAWN ST, PITTSBURGH, PA 15213",49, ,,LAWN,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-05-03,2024-05-01,303723.0,19657,413.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.4349,-79.964387,South Oakland
3206510,0115D00111000000,"41 WALDORF ST, PITTSBURGH, PA 15214",41, ,,WALDORF,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2024-05-06,2024-04-04,235000.0,19659,154.0,0,VALID SALE,DE,DEED,40.49073,-80.017715,Perry North
3206514,0032G00285000000,"526 KOHNE ST, PITTSBURGH, PA 15210",526, ,,KOHNE,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,116,16th Ward - PITTSBURGH,2024-05-07,2024-03-28,25000.0,19660,416.0,36,QUIT CLAIM,QC,QUIT CLAIM,40.41017,-79.97405,St. Clair
3206540,0005C00116000000,"1311 VIRGINIA AVE, PITTSBURGH, PA 15211",1311, ,,VIRGINIA,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-07-29,2024-07-23,0.0,19751,108.0,3,LOVE AND AFFECTION SALE,WD,WARRANTY DEED,40.432627,-80.021348,Duquesne Heights
3206550,0087P00116000000,"3547 BEECHWOOD BLVD, PITTSBURGH, PA 15217",3547, ,,BEECHWOOD,BLVD,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2024-08-01,2024-07-18,374900.0,19755,323.0,0,VALID SALE,DE,DEED,40.42401,-79.92755,Greenfield
3206551,0001N00279000000,"515 GRANDVIEW AVE, PITTSBURGH, PA 15211",515, ,,GRANDVIEW,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-07-30,2024-07-29,390000.0,19752,102.0,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.43495,-80.012361,Mount Washington
3206563,0006G00015000000,"1619 GRANDVIEW AVE, PITTSBURGH, PA 15211",1619, ,,GRANDVIEW,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-10-31,2024-10-31,2250000.0,19849,131.0,H,MULTI-PARCEL SALE,DE,DEED,40.440518,-80.023788,Duquesne Heights
3206574,0013S00069000000,"2915 SPRING ST, PITTSBURGH, PA 15210",2915, ,,SPRING,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,116,16th Ward - PITTSBURGH,2024-11-04,2024-11-01,127000.0,19851,296.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.41576,-79.9669,Arlington
3206580,0054J00011000000,"0 BOUNDARY ST, PITTSBURGH, PA 15207",0, ,,BOUNDARY,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-11-04,2024-09-24,1.0,19852,1.0,H,MULTI-PARCEL SALE,DE,DEED,40.440436,-79.950096,Central Oakland
3206752,0022H00209000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-05-08,2024-04-10,2300.0,19663,168.0,GV,GOVERNMENT SALE,TS,TREASURER DEED,40.458261,-80.017292,California-Kirkbride
3206881,0124P00210000000,"0 WINSLOW ST, PITTSBURGH, PA 15206",0, ,,WINSLOW,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,112,12th Ward - PITTSBURGH,2024-05-20,2024-05-17,7000.0,19674,308.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.465732,-79.913386,Larimer
3207150,0029D00119000000,"3272 PARKVIEW AVE, PITTSBURGH, PA 15213",3272, ,,PARKVIEW,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-08-26,2024-08-23,35000.0,19781,194.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.431395,-79.952617,South Oakland
3207183,0024E00196000000,"0 VISTA ST, PITTSBURGH, PA 15212",0, ,,VISTA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,123,23rd Ward - PITTSBURGH,2024-12-03,2024-11-25,15301.0,19881,252.0,GV,GOVERNMENT SALE,DE,DEED,40.45856,-79.99621,East Allegheny
3207505,0120K00134000000,"6026 BUTLER ST, PITTSBURGH, PA 15201",6026, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-06-13,2024-05-22,1.0,19702,176.0,H,MULTI-PARCEL SALE,DE,DEED,40.48647,-79.94218,Stanton Heights
3207569,0126E00211000000,"514 S LINDEN AVE, PITTSBURGH, PA 15208",514, ,S,LINDEN,AVE,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-12-30,2024-10-23,534000.0,19909,59.0,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.448297,-79.914676,Point Breeze
3207588,0176A00146000000,"3 FLOTILLA WAY, PITTSBURGH, PA 15221",3, ,,FLOTILLA,WAY,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-03-21,2024-03-20,21045.0,19611,307.0,1,SHERIFF SALE,SD,SHERIFF DEED,40.442435,-79.896478,Point Breeze
3207633,0120G00074000000,"6130 BUTLER ST, PITTSBURGH, PA 15201",6130, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-09-17,2024-08-22,840000.0,19803,280.0,H,MULTI-PARCEL SALE,DE,DEED,40.487925,-79.93798,Stanton Heights
3207635,0120G00077000000,"6130 BUTLER ST, PITTSBURGH, PA 15201",6130, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-09-17,2024-08-22,840000.0,19803,280.0,H,MULTI-PARCEL SALE,DE,DEED,40.487925,-79.93798,Stanton Heights
3207706,0091D00127000000,"5021 REVENUE ST, HOMESTEAD, PA 15120",5021, ,,REVENUE,ST,,,HOMESTEAD,PA,15120,47,Pittsburgh,131,31st Ward - PITTSBURGH,2024-03-27,2024-03-01,52500.0,19617,565.0,H,MULTI-PARCEL SALE,FD,FIDUCIARY DEED,40.39388,-79.91815,New Homestead
3207752,0124P00011000A00,"0 WINSLOW ST, PITTSBURGH, PA 15206",0, ,,WINSLOW,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,112,12th Ward - PITTSBURGH,2024-04-03,2024-01-10,12500.0,19626,454.0,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.465732,-79.913386,Larimer
3207763,0006L00182000000,"310 SWEETBRIAR ST, PITTSBURGH, PA 15211",310, ,,SWEETBRIAR,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-04-01,2024-03-28,342000.0,19621,358.0,H,MULTI-PARCEL SALE,DE,DEED,40.43703,-80.02218,Duquesne Heights
3207835,0024N00195000000,"820 E OHIO ST, PITTSBURGH, PA 15212",820, ,E,OHIO,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,123,23rd Ward - PITTSBURGH,2025-01-07,2024-12-13,8775000.0,19916,188.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.454681,-79.996122,East Allegheny
3208319,0056F00304000000,"0 MARSDEN ST, PITTSBURGH, PA 15207",0, ,,MARSDEN,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2024-08-28,2024-08-02,1.0,19783,177.0,H,MULTI-PARCEL SALE,QC,QUIT CLAIM,40.410766,-79.942427,Hazelwood
3208385,0047F00159000000,"1339 ROMANHOFF ST, PITTSBURGH, PA 15212",1339, ,,ROMANHOFF,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,126,26th Ward - PITTSBURGH,2024-03-15,2024-03-13,30000.0,19605,416.0,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.46952,-79.992353,Spring Hill-City View
3208598,0120G00071000000,"6130 BUTLER ST, PITTSBURGH, PA 15201",6130, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-09-17,2024-08-22,840000.0,19803,280.0,H,MULTI-PARCEL SALE,DE,DEED,40.487925,-79.93798,Stanton Heights
3208599,0120G00080000000,"6130 BUTLER ST, PITTSBURGH, PA 15201",6130, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-09-17,2024-08-22,840000.0,19803,280.0,H,MULTI-PARCEL SALE,DE,DEED,40.487925,-79.93798,Stanton Heights
3208602,0023L00125000000,"0 FEDERAL ST, PITTSBURGH, PA 15212",0, ,,FEDERAL,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,122,22nd Ward - PITTSBURGH,2024-09-16,2024-08-28,140000.0,19802,281.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.446884,-80.003812,North Shore
3208665,0056R00131000000,"5315 GERTRUDE ST, PITTSBURGH, PA 15207",5315, ,,GERTRUDE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2024-04-03,2024-03-29,8000.0,19627,21.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.404235,-79.941054,Hazelwood
3208725,0061B00107000000,"721 DUNSTER ST, PITTSBURGH, PA 15226",721, ,,DUNSTER,ST,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-12-26,2024-12-23,1.0,19906,341.0,3,LOVE AND AFFECTION SALE,EX,EXECUTORS DEED,40.40246,-80.01115,Brookline
3208831,0021A00023000000,"0 SANFORD ST, PITTSBURGH, PA 15204",0, ,,SANFORD,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-09-25,2024-09-20,55000.0,19812,303.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.460103,-80.049434,Esplen
3208971,0044M00106000000,"0 CALIFORNIA AVE, PITTSBURGH, PA 15212",0, ,,CALIFORNIA,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2024-10-03,2024-08-15,200.0,19821,229.0,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.470742,-80.036216,Marshall-Shadeland
3209084,0055F00279000000,"356 BIGELOW ST, PITTSBURGH, PA 15207",356, ,,BIGELOW,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2024-10-10,2024-09-18,194000.0,19828,272.0,H,MULTI-PARCEL SALE,DE,DEED,40.41997,-79.94364,Hazelwood
3209260,0025M00074000000,"342 DOWNING ST, PITTSBURGH, PA 15219",342, ,,DOWNING,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,106,6th Ward - PITTSBURGH,2024-05-01,2024-03-11,40000.0,19655,191.0,1,SHERIFF SALE,SD,SHERIFF DEED,40.45754,-79.96679,Polish Hill
3209299,0027B00100000000,"0 BRYN MAWR RD, PITTSBURGH, PA 15219",0, ,,BRYN MAWR,RD,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2024-07-24,2024-07-15,321000.0,19745,453.0,H,MULTI-PARCEL SALE,DE,DEED,40.452264,-79.959616,Upper Hill
3209639,0077N00005000000,"409 HAWKINS AVE, PITTSBURGH, PA 15214",409, ,,HAWKINS,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2024-08-06,2024-08-01,1.0,19760,267.0,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.47226,-80.01607,Perry South
3209646,0023S00067000000,"505-507 AVERY ST, PITTSBURGH, PA 15212",505, -507,,AVERY,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,123,23rd Ward - PITTSBURGH,2024-08-07,2024-07-23,542500.0,19762,208.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.452997,-79.99989,East Allegheny
3209649,0006M00030090400,"1000 GRANDVIEW AVE, UNIT 904, PITTSBURGH, PA 15211",1000, ,,GRANDVIEW,AVE,UNIT,904,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-08-07,2024-08-01,470000.0,19762,262.0,0,VALID SALE,DC,DECLARATION,40.43734,-80.016389,Mount Washington
3209662,0051E00163000000,"0 YEW ST, PITTSBURGH, PA 15224",0, ,,YEW,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,2024-11-08,2024-10-02,200.0,19857,16.0,GV,GOVERNMENT SALE,TS,TREASURER DEED,40.458325,-79.948005,Bloomfield
3209664,0060D00088000000,"228 LINNVIEW AVE, PITTSBURGH, PA 15210",228, ,,LINNVIEW,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2024-11-08,2024-11-07,102538.0,19857,103.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.40349,-79.98519,Carrick
3209660,0016M00006000000,"602 CRANE AVE, PITTSBURGH, PA 15216",602, ,,CRANE,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-11-08,2024-10-31,189000.0,19856,471.0,0,VALID SALE,DE,DEED,40.41729,-80.019623,Beechview
3209673,0071F00058000000,"1555 HARLOW ST, PITTSBURGH, PA 15204",1555, ,,HARLOW,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-11-08,2024-10-30,119900.0,19857,477.0,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.459885,-80.075215,Windgap
3209674,0040G00294000000,"1268 CLAIRHAVEN ST, PITTSBURGH, PA 15205",1268, ,,CLAIRHAVEN,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-11-13,2024-10-11,30000.0,19860,247.0,14,TIME ON MARKET (INSUFF/EXCESS),GW,GENERAL WARRANTY,40.43894,-80.05483,Crafton Heights
3209671,0035C00210000000,"1430 ALTON ST, PITTSBURGH, PA 15216",1430, ,,ALTON,ST,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-11-07,2024-10-31,172915.0,19856,292.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.412171,-80.021311,Beechview
3209678,0095B00114000000,"2057 WALTON AVE, PITTSBURGH, PA 15210",2057, ,,WALTON,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2024-11-14,2024-11-13,138500.0,19861,562.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.392351,-79.994114,Overbrook
3209681,0042H00054000000,"0 MERWYN AVE, PITTSBURGH, PA 15204",0, ,,MERWYN,AVE,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-11-12,2024-08-07,11000.0,19858,229.0,H,MULTI-PARCEL SALE,DE,DEED,40.455298,-80.050274,Sheraden
3209694,0014C00025000000,"918 EXCELSIOR ST, PITTSBURGH, PA 15210",918, ,,EXCELSIOR,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,2024-02-26,2024-02-24,10000.0,19583,182.0,36,QUIT CLAIM,QC,QUIT CLAIM,40.423003,-79.991164,Allentown
3209709,0061K00196000000,"2264 LYNNBROOK AVE, PITTSBURGH, PA 15226",2264, ,,LYNNBROOK,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-02-26,2024-02-09,1.0,19584,84.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.39748,-80.00902,Brookline
3209714,0009D00273000000,"2034 WATERFRONT PL, PITTSBURGH, PA 15222",2034, ,,WATERFRONT,PL,,,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,2024-02-29,2024-02-21,1200000.0,19587,387.0,0,VALID SALE,FD,FIDUCIARY DEED,40.452736,-79.984923,Strip District
3209720,0087A00318000000,"5509 PHILLIPS AVE, PITTSBURGH, PA 15217",5509, ,,PHILLIPS,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-05-16,2024-05-09,526400.0,19671,99.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.431025,-79.929585,Squirrel Hill South
3209721,0020B00032000000,"2441 GLEN MAWR ST, PITTSBURGH, PA 15204",2441, ,,GLEN MAWR,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-05-20,2024-05-07,26000.0,19673,62.0,BK,BANK/FINANCIAL INSTITUTION,SW,SPECIAL WARRANTY,40.452584,-80.043199,Sheraden
3209724,0125R00087000000,"6840 MCPHERSON BLVD, PITTSBURGH, PA 15208",6840, ,,MCPHERSON,BLVD,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-05-16,2024-05-14,1.0,19671,193.0,3,LOVE AND AFFECTION SALE,GW,GENERAL WARRANTY,40.453974,-79.906693,Point Breeze North
3209727,0051E00193000000,"613 S MILLVALE AVE, PITTSBURGH, PA 15224",613, ,S,MILLVALE,AVE,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,2024-05-15,2024-05-02,260000.0,19669,555.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.458252,-79.947179,Bloomfield
3209728,0127A00149000000,"6604 DALZELL PL, PITTSBURGH, PA 15217",6604, ,,DALZELL,PL,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-05-20,2024-05-15,160000.0,19673,157.0,H,MULTI-PARCEL SALE,DE,DEED,40.441567,-79.91436,Squirrel Hill North
3209736,0120N00015001700,"5551 BUTLER ST, PITTSBURGH, PA 15201",5551, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-05-16,2024-04-19,815000.0,19671,442.0,0,VALID SALE,DE,DEED,40.48414,-79.949024,Upper Lawrenceville
3209735,0035H00137000000,"1640 SUBURBAN AVE, PITTSBURGH, PA 15216",1640, ,,SUBURBAN,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-05-20,2024-01-27,1.0,19673,205.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.40985,-80.01855,Beechview
3209738,0087G00280000000,"2352 PITTOCK ST, PITTSBURGH, PA 15217",2352, ,,PITTOCK,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-05-16,2024-04-29,450000.0,19671,460.0,0,VALID SALE,DE,DEED,40.430406,-79.920951,Squirrel Hill South
3209739,0082E00125000000,"1147 MORNINGSIDE AVE, PITTSBURGH, PA 15206",1147, ,,MORNINGSIDE,AVE,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-05-16,2024-04-29,265000.0,19671,478.0,37,ESTATE SALE,DE,DEED,40.478725,-79.93125,Morningside
3209741,0049B00084000000,"170 43RD ST, PITTSBURGH, PA 15201",170, ,,43RD,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2024-05-20,2024-05-14,305000.0,19674,587.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.471166,-79.961382,Central Lawrenceville
3209757,0004S00162000000,"425 IBERIA ST, PITTSBURGH, PA 15211",425, ,,IBERIA,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,118,18th Ward - PITTSBURGH,2024-08-05,2024-08-01,280000.0,19759,49.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.424577,-79.999849,Mount Washington
3209758,0091F00034000000,"0 GIRDER ST, HOMESTEAD, PA 15120",0, ,,GIRDER,ST,,,HOMESTEAD,PA,15120,47,Pittsburgh,131,31st Ward - PITTSBURGH,2024-08-12,2024-07-19,19600.0,19765,300.0,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.390308,-79.924586,New Homestead
3209767,0121J00294000000,"1665 DUFFIELD ST, PITTSBURGH, PA 15206",1665, ,,DUFFIELD,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-08-12,2024-08-05,60000.0,19765,213.0,H,MULTI-PARCEL SALE,DE,DEED,40.48524,-79.9302,Stanton Heights
3209770,0014D00154000000,"3 SAINT THOMAS ST, PITTSBURGH, PA 15203",3, ,,SAINT THOMAS,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,2024-08-13,2024-07-09,47000.0,19766,442.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.422426,-79.985278,South Side Slopes
3209773,0185S00303000000,"5707 COX AVE, PITTSBURGH, PA 15207",5707, ,,COX,AVE,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,2024-08-13,2024-08-02,225000.0,19766,510.0,0,VALID SALE,DE,DEED,40.36688,-79.91714,Lincoln Place
3209776,0276N00020000000,"186 NORTH AVE, PITTSBURGH, PA 15202",186, ,,NORTH,AVE,,,PITTSBURGH,PA,15202,2,Avonworth,826,Emsworth  ,2024-08-13,2024-08-09,0.0,19766,555.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.455071,-80.008717,Allegheny Center
3209782,0055B00167000000,"4147 STANLEY ST, PITTSBURGH, PA 15207",4147, ,,STANLEY,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2024-08-01,2024-08-01,276000.0,19767,1.0,0,VALID SALE,DE,DEED,40.423405,-79.943567,Greenfield
3209785,0176J00122000000,"801 S BRADDOCK AVE, PITTSBURGH, PA 15221",801, ,S,BRADDOCK,AVE,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-11-14,2024-11-06,1.0,19862,225.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.436797,-79.896072,Regent Square
3209787,0060G00198000000,"16 E MEYERS ST, PITTSBURGH, PA 15210",16, ,E,MEYERS,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2024-11-12,2024-10-22,67500.0,19858,357.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.39981,-79.98829,Carrick
